ano,orden,descripcion_obra,domicilio_edificio,cui,prestaciones,nivel_de_aprobacion
2018,13578715,Ejecucion de 2 salas y baño docentes,AVDA. SAN JUAN 353,0200188,Otros Servicios,INSP/SUP
2018,13578716,"Ejecucion de cielorraso, revoque y pintu",DEFENSA 1431,0200189,Otros Servicios,GER GOIM
2018,13579095,Construccion pisos terrazas sector 1,RONDEAU 2751,0200312,Albañileria / Pintura,GER GOIM
2018,13579108,Construccion pisos terrazas sector 2,RONDEAU 2751,0200312,Albañileria / Pintura,GER GOIM
2018,13579117,Construccion pisos terrazas sector 3,RONDEAU 2751,0200312,Albañileria / Pintura,GER GOIM
2018,13579124,Puesta en valor 2 nucleos sanitarios,AVDA. LARRAZABAL 4520,0200950,Sanitarias,GER GOIM
2018,13579134,Instalacion provision de agua,MARIANO ACOSTA 2976,0200864,Sanitarias,GER GOIM
2018,13579144,rep inst sanitaria-reac sala de musi pa,CUZCO 116,0200821,Otros Servicios,DDGG DGMESC
2018,13579151,Desmonte caldera prov e inst caldera nue,MARTINEZ CASTRO 3061,0200863,Calefaccion y Refrigeracion,GER GOIM
2018,13579157,Desmonte caldera prov e inst caldera nue,PORTELA 3150,0200858,Calefaccion y Refrigeracion,GER GOIM
2018,13579158,Pintura cielorrasosy pasillo comedor coc,LA RIOJA 1846,0200295,Albañileria / Pintura,GER GOIM
2018,13579159,"Construccion garita auxiliar, acond pati",DEAN FUNES 1821,0200327,Albañileria / Pintura,GER GOIM
2018,13579168,Muro frente,ZUVIRIA 6550,0202584,Albañileria / Pintura,DDGG DGMESC
2018,13579169,Adecuacion sistema calefaccion,AVDA. LARRAZABAL 5140,0200965,Calefaccion y Refrigeracion,DDGG DGMESC
2018,13579170,"Pintura, electricidad, cortinas blackout",JUNCAL 3251,0200028,Albañileria / Pintura,GER GOIM
2018,13579171,Pintura patio cubierto y aulas designada,JUAN FRANCISCO SEGUI 3755,0200473,Albañileria / Pintura,GER GOIM
2018,13579172,Ventiladores jardin infantes rep pergola,RONDEAU 2751,0200312,Electricidad,GER GOIM
2018,13579174,reemplazo ceramica de piso patio,RONDEAU 2751,0200312,Albañileria / Pintura,GER GOIM
2018,13579175,Remodelacion baños y pintura gral,OLIDEN 2851,0200629,Sanitarias,DDGG DGMESC
2018,13579176,Impermeabilizacion general,LA RIOJA 850,0200296,Cubiertas / Impermeabilizaciones,DDGG DGMESC
2018,13579177,Nuevas aulas NES,O'HIGGINS 2441,0200532,Electricidad,DDGG DGMESC
2018,13579197,"Espacios digitales, Tjos varios",GUEMES 3859,0200101,Albañileria / Pintura,INSP/SUP
2018,13579199,Aulas del futuro Tjos Varios,GUEMES 3859,0200101,Albañileria / Pintura,GER GOIM
2018,13579200,Refuerzos estructurales,GRAL. GREGORIO ARAOZ DE LAMADRID 648,0200191,Albañileria / Pintura,INSP/SUP
2018,13579201,Adecuacion a Norm vigente ascensor hidra,BRANDSEN 1057,0200180,Medios de elevación,INSP/SUP
2018,13579209,Instalacion 2 AA aula 1er piso,RIO CUARTO 1249,0200184,Calefaccion y Refrigeracion,INSP/SUP
2018,13579210,Aulas NES  1er piso,LIBERTAD 1257,0200022,Albañileria / Pintura,DDGG DGMESC
2018,13579211,Insonorizacion Sala Caldera,MALABIA 964,0200457,Calefaccion y Refrigeracion,INSP/SUP
2018,13579212,iluminacion fachada,ROJAS 1554,0200371,Electricidad,INSP/SUP
2018,13579214,"Acond. baños, base tanque, pintura comed",PICHINCHA 1873,0200246,Sanitarias,GER GOIM
2018,13579216,"Revestim. Direccion, secret, entrada pri",SAN ANTONIO 682,0200242,Albañileria / Pintura,GER GOIM
2018,13579217,Remodelacion de baños,PORTELA 3150,0200858,Sanitarias,GER GOIM
2018,13579219,"Const. piso mosaicos, pared, ductos, pin",PICHINCHA 1873,0200246,Albañileria / Pintura,GER GOIM
2018,13579222,cbio membrana techo pintura,DEAN FUNES 1821,0200327,Cubiertas / Impermeabilizaciones,GER GOIM
2018,13579320,iluminacion fachada,HELGUERA 3228,0200769,Electricidad,INSP/SUP
2018,13579321,ASCENSOR,AVDA. TRIUNVIRATO 4992,0200726,Medios de elevación,INSP/SUP
2018,13579322,inst artefactos ilum en fachada,PEDRO LOZANO 3056,0200797,Electricidad,INSP/SUP
2018,13579323,aula nes,AVDA. TRIUNVIRATO 4992,0200726,Electricidad,INSP/SUP
2018,13579324,protec palomas ptio 3 puertas,TRONADOR 2861,0200714,Saneamiento,INSP/SUP
2018,13579326,inst equipos AA refac aulas,QUESADA 4357,0200729,Calefaccion y Refrigeracion,INSP/SUP
2018,13579328,imper tanque de reserva azotea 1er piso,CONDARCO 1129,0200618,Cubiertas / Impermeabilizaciones,DDGG DGMESC
2018,13579329,pintura p baja y 1º piso,AVDA. RIVADAVIA 4817,0200377,Albañileria / Pintura,DDGG DGMESC
2018,13579330,cbio solado y desengrasadora,MANUELA PEDRAZA 4548,0200705,Albañileria / Pintura,GER GOIM
2018,13579331,Cocina,FERNANDEZ DE ENCISO 4451,0200740,Gas,INSP/SUP
2018,13579332,impermeabilizacion 2º etapa,AVDA. SALVADOR MARIA DEL CARRIL 3650,0200788,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13579334,impermeabilizacion terraza ptio jardin,GABRIELA MISTRAL 3376,0200754,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13579335,iluminacion de fachada,EMILIO LAMARCA 3379,0200775,Electricidad,INSP/SUP
2018,13579336,iluminacion de fachada,JOSE LEON CABEZON 3446,0200744,Electricidad,INSP/SUP
2018,13579337,"unificar comedor, red anti palomas, reja",AVDA. CRISOLOGO LARRALDE 5934,0200750,Otros Servicios,INSP/SUP
2018,13579338,baños planta baja griferia vandalismo,AVDA. SAN MARTIN 6387,0200741,Sanitarias,INSP/SUP
2018,13579339,iluminacion de fachada,OBISPO SAN ALBERTO 3370,0200753,Electricidad,INSP/SUP
2018,13580365,Adecuacion de accesos,JOSE ANTONIO CABRERA 3430,0200085,Carpinterías,INSP/SUP
2018,13580574,solado ptio juegos jardin infantes,AVDA. EVA PERON 1502,0200400,Albañileria / Pintura,INSP/SUP
2018,13580586,Iluminación de fachada,AVDA. JUAN BAUTISTA ALBERDI 1845,0200572,Electricidad,INSP/SUP
2018,13580589,Iluminación de fachada,LACARRA 621,0200645,Electricidad,INSP/SUP
2018,13580724,CORRECION DE FACTOR DE POTENCIA REACTIVA,PARAGUAY 1452,0202384,Electricidad,INSP/SUP
2018,13580725,CORRECION DE FACTOR DE POTENCIA REACTIVA,JOSE ANTONIO CABRERA 3430,0200085,Electricidad,INSP/SUP
2018,13580730,CORRECION DE FACTOR DE POTENCIA REACTIVA,AYACUCHO 953,0200033,Electricidad,INSP/SUP
2018,13580773,PINTURA Y PUESTA EN VALOR DEL COMEDOR,JOSE ANTONIO CABRERA 3430,0200085,Albañileria / Pintura,INSP/SUP
2018,13580785,ALLA DE PROTECCION ANTIPALOMAS,ECUADOR 1158,0200098,Carpinterías,INSP/SUP
2018,13580786,GUARDAGANADO,ECUADOR 1158,0200098,Carpinterías,INSP/SUP
2018,13580788,Colocaión de piso de goma,PARAGUAY 1452,0202384,Albañileria / Pintura,INSP/SUP
2018,13580789,CORRECION DE FACTOR DE POTENCIA REACTIVA,LAPRIDA 1235,0200076,Electricidad,INSP/SUP
2018,13580791,CORRECION DE FACTOR DE POTENCIA REACTIVA,AVDA. SANTA FE 2778,0200096,Electricidad,INSP/SUP
2018,13580794,CORRECION DE FACTOR DE POTENCIA REACTIVA,ARENALES 2733,0200083,Electricidad,INSP/SUP
2018,13580795,REPOSICIÓN DE ELEMNTOS DE EXTINCIÓN FIJO,ARENALES 2733,0200083,Incendio,INSP/SUP
2018,13580810,COLOCAION DE BOCAS PERISCOPIO,AVDA. SANTA FE 2778,0200096,Electricidad,INSP/SUP
2018,13580976,Impermeabilización Cubierta,AVDA. CALLAO 628,0200023,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13581436,"rajadura en medianera, rep calef",ROQUE PEREZ 3545,0200508,Otros Servicios,INSP/SUP
2018,13581437,acon baño casero rep cielo baños nenas,TRONADOR 4134,0200728,Albañileria / Pintura,INSP/SUP
2018,13581438,solado vinilico y rampa,ARIAS 3775,0202194,Albañileria / Pintura,INSP/SUP
2018,13581440,tablero electrico,ROQUE PEREZ 3545,0200508,Electricidad,INSP/SUP
2018,13581441,iluminacion fachada,CONCORDIA 3555,0200792,Electricidad,INSP/SUP
2018,13581443,iluminacion fachada,MENDEZ DE ANDES 1451,0200375,Electricidad,INSP/SUP
2018,13581444,iluminacion fachada,FELIPE VALLESE 835,0200364,Electricidad,INSP/SUP
2018,13581446,iluminacion fachada,FELIPE VALLESE 975,0200397,Electricidad,INSP/SUP
2018,13581447,iluminacion fachada,BOGOTA 2759,0200608,Electricidad,INSP/SUP
2018,13581448,iluminacion fachada,DR. JUAN FELIPE ARANGUREN 2400,0200596,Electricidad,INSP/SUP
2018,13581450,iluminacion fachada,AVDA. AVELLANEDA 2547,0200595,Electricidad,INSP/SUP
2018,13581451,iluminacion fachada,GRAL. JOSE GERVASIO DE ARTIGAS 878,0200588,Electricidad,INSP/SUP
2018,13581453,impermeabilizacion salon actos,ESTRADA 627,0200413,Cubiertas / Impermeabilizaciones,GER GOIM
2018,13581454,Reacondicionamiento 1º piso,CARACAS 10,0200585,Otros Servicios,DDGG DGMESC
2018,13581741,PROVISION Y COLOCACION REJA SUBSUELO,CARLOS PELLEGRINI 1515,0200032,Carpinterías,INSP/SUP
2018,13581742,REPARACION TANQUE HORMIGON,AVDA. DEL LIBERTADOR 238,0200024,Albañileria / Pintura,INSP/SUP
2018,13581743,IMPERMEABILIZACION DE AZOTEA SECTOR 1,AYACUCHO 953,0200033,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13581745,IMPERMEABILIZACION DE AZOTEA SECTOR 2,AYACUCHO 953,0200033,Albañileria / Pintura,INSP/SUP
2018,13581746,IMPERMEABILIZACION DE AZOTEA SECTOR 1,AVDA. SANTA FE 2778,0200096,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13581748,IMPERMEABILIZACION DE AZOTEA SECTOR 2,AVDA. SANTA FE 2778,0200096,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13581749,"Reparacion canos agua, gas y calefon",SOLDADO DE LA FRONTERA 5155,0200964,Gas,INSP/SUP
2018,13582003,Cornisa-Impermeab y pintura de comedor,TALCAHUANO 680,0200008,Albañileria / Pintura,INSP/SUP
2018,13582019,freno de deterioro fachada,SARMIENTO 2832,0200087,Albañileria / Pintura,INSP/SUP
2018,13582023,desagues pluviales reemplazo sobre patio,SARMIENTO 2832,0200087,Sanitarias,INSP/SUP
2018,13583007,"Reacondicionam. cloaca, aires y puertas",AVDA. CARABOBO 286,0200574,Albañileria / Pintura,INSP/SUP
2018,13583008,cambio de tanque de reserva,AVDA. TRIUNVIRATO 5101,0200703,Sanitarias,INSP/SUP
2018,13583010,Pintura en Vigas y Columnas,CARLOS E. ZUBERBÜHLER 1850,0200525,Albañileria / Pintura,INSP/SUP
2018,13583011,Adecuación de Inst. contra incendio,CUBA 2410,0200530,Incendio,INSP/SUP
2018,13583013,ADECUACION ELECTRICA,MCAL. ANTONIO JOSE DE SUCRE 2284,0200520,Electricidad,INSP/SUP
2018,13583014,Reconexion de gas de los laboratios,CARLOS E. ZUBERBÜHLER 1850,0200525,Gas,INSP/SUP
2018,13583016,VIDRIOS REGLAMENTARIOS,BARRAGAN 366,0200820,Carpinterías,INSP/SUP
2018,13583017,Recambio de tanques sisternas,BLANCO ENCALADA 3483,0202343,Sanitarias,INSP/SUP
2018,13583135,Reacondicionamiento muro medianero,ADOLFO ALSINA 2499,0200294,Albañileria / Pintura,INSP/SUP
2018,13583140,Proveer y colocar 3 puertas en Bº Varone,NUÑEZ 3620,0200529,Carpinterías,INSP/SUP
2018,13583143,"S.Presup: calef, puertas b° y pared",AVDA. RUIZ HUIDOBRO 3853,0200518,Calefaccion y Refrigeracion,INSP/SUP
2018,13583152,S.Presup: cambio puertas baños,BESARES 2990,0200500,Carpinterías,INSP/SUP
2018,13583154,Humedad medianera y rampa acceso,RUIZ HUIDOBRO 2643,0200507,Albañileria / Pintura,INSP/SUP
2018,13583157,Cambio puertas baños Varones,TRONADOR 4134,0200728,Carpinterías,INSP/SUP
2018,13583159,Impermeabilizacion y pintura cielorrasos,PARAGUAY 1950,0200029,Albañileria / Pintura,INSP/SUP
2018,13583160,Demolicion de depositos en comedor,PARAGUAY 1950,0200029,Albañileria / Pintura,INSP/SUP
2018,13583161,Pintura fachada jardin de infantes,PARAGUAY 1950,0200029,Albañileria / Pintura,INSP/SUP
2018,13583163,iluminacion fachada m.acosta 45,MARIANO ACOSTA 45,0200551,Electricidad,INSP/SUP
2018,13583172,Impermeabilizacion,AVDA. DEL CAMPO 1340,0200683,Cubiertas / Impermeabilizaciones,GER GOIM
2018,13583179,Impermeabilizacion,FITZ ROY 171,0200665,Cubiertas / Impermeabilizaciones,GER GOIM
2018,13583181,Reacondicionamiento de aulas,AVDA. CARABOBO 286,0200574,Albañileria / Pintura,GER GOIM
2018,13583183,coloc pta jardin ingreso,BEAUCHEF 1869,0200415,Otros Servicios,INSP/SUP
2018,13583233,Provision e instalacion de rejas,AVDA. PASEO COLON 650,0200195,Carpinterías,INSP/SUP
2018,13583238,Reposicion elementos de incendio,LOS PATOS 3004,0202179,Incendio,INSP/SUP
2018,13583239,Reposicion elementos de incendio,LOS PATOS 3042,0202389,Incendio,INSP/SUP
2018,13583240,Reposicion elementos de incendio,LOS PATOS 3072,0202394,Incendio,INSP/SUP
2018,13583241,Colocacion ventiladores pared en aulas,VALENTIN GOMEZ 3163,0200099,Electricidad,INSP/SUP
2018,13583258,iluminacion fachada,AVDA. JUAN BAUTISTA ALBERDI 163,0200409,Electricidad,INSP/SUP
2018,13583431,ILUMINACION EN FACHADA,AVDA. ASAMBLEA 1221,0200405,Electricidad,INSP/SUP
2018,13583433,PRESUPUESTAR VIDRIOS REGLAMENTARIOS,CUZCO 116,0200821,Carpinterías,INSP/SUP
2018,13583897,Pintura térmica en cubierta,CNEL. PEDRO CALDERON DE LA BARCA 3073,0200773,Albañileria / Pintura,INSP/SUP
2018,13583899,Reponer cerraduras en puerta acceso-VAND,AVDA. LARRAZABAL 5130,0200965,Carpinterías,INSP/SUP
2018,13583900,Colocar Ventiladores y Art. LED,CAFAYATE 5388,0200957,Electricidad,INSP/SUP
2018,13583901,"Colocar Vent, Art LED - Jardín de Infant",CAFAYATE 5388,0200957,Electricidad,INSP/SUP
2018,13583902,Reponer cerraduras,CAFAYATE 5388,0200957,Carpinterías,INSP/SUP
2018,13583903,VANDALISMO - Reponer lanzas hidrantes,SOLDADO DE LA FRONTERA 5155,0200964,Incendio,INSP/SUP
2018,13584235,CAMBIO ARTEFACTOS ILUMINACION,AVDA. BELGRANO 3767,0200308,Electricidad,INSP/SUP
2018,13584237,Reparacion de ventiladores,MARTINEZ CASTRO 3061,0200863,Electricidad,INSP/SUP
2018,13584238,Pintura sectores varios,"PJE. L, E/LACARRA Y LAGUNA",0200869,Albañileria / Pintura,INSP/SUP
2018,13584239,Pintura sectores varios,AVDA. LARRAZABAL 4051,0200948,Albañileria / Pintura,INSP/SUP
2018,13584240,Ejecución de solado en patio descubierto,BONPLAND 1324,0200480,Albañileria / Pintura,INSP/SUP
2018,13584241,CAMBIO ARTEFACTOS ILUMINACION -,GUARDIA VIEJA 3950,0200104,Electricidad,INSP/SUP
2018,13584242,Demoler tabique existente - Juegoteca,PERGAMINO 3045,0202180,Albañileria / Pintura,INSP/SUP
2018,13584314,instalar barandas faltantes escaleras,LA RIOJA 1846,0200295,Carpinterías,INSP/SUP
2018,13584546,1ra Etapa - REACONDICIONAMIENTO AULAS,AVDA. RIVADAVIA 4950,0200427,Albañileria / Pintura,INSP/SUP
2018,13584547,ACCESIBILIDAD Y CARPINTERIAS,AVDA. JOSE MARIA MORENO 345,0200425,Carpinterías,INSP/SUP
2018,13584676,Cateo de cielorrasos,AVDA. CORDOBA 1951,0200029,Albañileria / Pintura,INSP/SUP
2018,13584679,Ejecucion de nuevas juntas de dilatacion,PARAGUAY 1950,0200029,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13584680,Impermeabilizacion de canteros terrazas,PARAGUAY 1950,0200029,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13584681,Pintura de circulacion,PARAGUAY 1950,0200029,Albañileria / Pintura,INSP/SUP
2018,13584971,Pulido y plastificado de pisos aulas,AVDA. CALLAO 450,0200030,Albañileria / Pintura,INSP/SUP
2018,13584974,PLATEA PATIO DE JUEGOS (PISO DE GOMA),MENDOZA 1000,0200502,Albañileria / Pintura,INSP/SUP
2018,13584981,Provisión de AF en Planta Baja - Tanque,AVDA. DEL CAMPO 1340,0200683,Sanitarias,INSP/SUP
2018,13585110,Instalacion fija contra incendio,ALEJANDRO MAGARIÑOS CERVANTES 5068,0200832,Incendio,DDGG DGMESC
2018,13585678,Remodelación aula,FORMOSA 136,0200426,Otros Servicios,INSP/SUP
2018,13585704,Rep de revoques y pintura en PB y Patio,GAVILAN 4246,0200757,Albañileria / Pintura,GER GOIM
2018,13585705,colocacion artef iluminacion fachada,RICARDO GUTIERREZ 3246,0200793,Electricidad,INSP/SUP
2018,13586183,Reparación solado secretaría y archivo,VALDENEGRO 3523,0200727,Albañileria / Pintura,INSP/SUP
2018,13586185,limpieza de frente.,VALDENEGRO 3525,0200711,Albañileria / Pintura,INSP/SUP
2018,13586534,Tablero Horno ceramica Don Bosco 4200,DON BOSCO 4200,0200412,Electricidad,INSP/SUP
2018,13586535,Rehabilitacion vivienda caseros,NUEVA YORK 4713,0200785,Albañileria / Pintura,INSP/SUP
2018,13586538,pintura aulas Acuña de figueroa,FRANCISCO ACUÑA DE FIGUEROA 850,0200090,Albañileria / Pintura,INSP/SUP
2018,13587090,Recambio desagues cloacales,ALEJANDRO MAGARIÑOS CERVANTES 5068,0200832,Sanitarias,INSP/SUP
2018,13587091,"pintura pasillos, hall escalareas museo",RONDEAU 2751,0200312,Albañileria / Pintura,GER GOIM
2018,13587245,Aulas del futuro (2),BERON DE ASTRADA 6351,0200958,Electricidad,INSP/SUP
2018,13587338,"Pintura aulas, hall y pasillos",FRANKLIN ROOSEVELT 3060,0200526,Albañileria / Pintura,GER GOIM
2018,13587672,Nueva cañeria de agua,AVDA. ASAMBLEA 1221,0200405,Sanitarias,INSP/SUP
2018,13587676,Nueva valvula solenoide y extractor,HORTIGUERA 742,0200423,Gas,INSP/SUP
2018,13587677,refaccion baño casera,AVDA. ALVAREZ THOMAS 3391,0200706,Sanitarias,INSP/SUP
2018,13587706,reemplazo de policarbonatos cubierta,CORTINA 2449,0200778,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13587709,iluminacion de fachada,SIMBRON 5821,0202395,Electricidad,INSP/SUP
2018,13587711,Instalación de gas,JOSE CUBAS 2410,0200766,Gas,INSP/SUP
2018,13587736,"Albañileria, pintura e impermeabilizacio",GALLARDO 521,0200823,Albañileria / Pintura,INSP/SUP
2018,13587751,Reparar planta reguladora gas,JOSE CUBAS 2440,0202602,Gas,INSP/SUP
2018,13587946,Instalacion electrica y de AA,GUARDIA VIEJA 3950,0200104,Calefaccion y Refrigeracion,INSP/SUP
2018,13587948,impermeabilizacion terrazas,AVDA. BELGRANO 3767,0200308,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13587950,instalacion de aires Acondicionados,OTERO 271,0200657,Calefaccion y Refrigeracion,INSP/SUP
2018,13587953,Cerramiento patio/vivienda casero,JUAN AGUSTIN GARCIA 1511,0200668,Carpinterías,INSP/SUP
2018,13587954,Iluminación fachada,PEDRO MORAN 2899,0200749,Electricidad,INSP/SUP
2018,13587955,PINTURA VARIOS,BERON DE ASTRADA 6351,0200958,Albañileria / Pintura,INSP/SUP
2018,13587960,"Luminarias, protecciones, guardaganado e",PIO COLLIVADINO 436,0200643,Electricidad,INSP/SUP
2018,13587963,Prov y coloc tanques bombeo agua potable,AVDA. ALMTE. BROWN 473,0200202,Sanitarias,INSP/SUP
2018,13587964,Prov y coloc reflector muro jardin,AZOPARDO 1504,0200201,Electricidad,INSP/SUP
2018,13587967,Prov y coloc reja en puerta subsuelo,BENITO QUINQUELA MARTIN 1649,0200193,Carpinterías,INSP/SUP
2018,13587969,Revestimiento baños maestros s lavamanos,BENITO QUINQUELA MARTIN 1649,0200193,Albañileria / Pintura,INSP/SUP
2018,13587970,instalacion reloj horario,BENITO QUINQUELA MARTIN 1649,0200193,Electricidad,INSP/SUP
2018,13587972,Pintura en secretaria nocturna PB,BENITO QUINQUELA MARTIN 1649,0200193,Albañileria / Pintura,INSP/SUP
2018,13587974,prov y coloc porton entrada huerta cocin,IGUAZU 1110,0200232,Carpinterías,INSP/SUP
2018,13587975,Prov y coloc rejas puertas patio cubiert,LAFAYETTE 1879,0200233,Carpinterías,INSP/SUP
2018,13587978,Tanques de agua para reserva,LAFAYETTE 1879,0200233,Sanitarias,INSP/SUP
2018,13587979,Prov y coloc equipo calefaccion,AVDA. MANUEL MONTES DE OCA 439,0200226,Calefaccion y Refrigeracion,INSP/SUP
2018,13587981,Prov y coloc reja sector caldera,AVDA. ALMTE. BROWN 473,0200202,Carpinterías,INSP/SUP
2018,13587984,Prov y coloc reja sector huerta,IGUAZU 1110,0200232,Carpinterías,INSP/SUP
2018,13587986,Reponer y reparar estufas,"AVDA. CNEL. ROCA, PTA. 9, AUTODROMO",0202683,Calefaccion y Refrigeracion,INSP/SUP
2018,13587987,Impermeabilizacion azotea aula 5º B,GRAL. EUGENIO GARZON 3950,0200565,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13587988,impermeabilizacion azotea,PUMACAHUA 390,0200575,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13587989,Reparacion y habilitacion ascensor,AVDA. LARRAZABAL 5001,0200954,Medios de elevación,INSP/SUP
2018,13587991,Reparacion y habilitacion ascensor,NICOLAS DESCALZI 5425,0200951,Medios de elevación,INSP/SUP
2018,13587993,Cambio central telefonica,NICOLAS DESCALZI 5425,0200951,Electricidad,INSP/SUP
2018,13587994,Cambio central telefonica,AVDA. LARRAZABAL 5001,0200954,Electricidad,INSP/SUP
2018,13587996,Habilitacion ascensor,AVDA. SAN PEDRITO 1415,0200552,Medios de elevación,INSP/SUP
2018,13587997,Reja e iluminacion y verif escalera tanq,AVDA. SAN PEDRITO 1415,0200552,Carpinterías,INSP/SUP
2018,13587999,Reparacion y habilitacion ascensor,AVDA. SAN PEDRITO 341,0200576,Medios de elevación,INSP/SUP
2018,13588000,IMPERMEABILIZACION DE CUBIERTAS,AVDA. SAN PEDRITO 341,0200576,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13588002,Reparacion cubiertas y canaletas comedor,MALABIA 2252,0200450,Cubiertas / Impermeabilizaciones,INSP/SUP
2018,13588005,Reparacion y habilitacion ascensor,CNEL. MARTINIANO CHILAVERT 5460,0200963,Medios de elevación,INSP/SUP
2018,13588371,luces led,TACUARI 567,0200124,Electricidad,INSP/SUP
2018,13588372,bombas de agua,LIBERTAD 581,0200007,Sanitarias,INSP/SUP
2018,13588411,iluminacion fachada,DR. JUAN FELIPE ARANGUREN 2605,0200605,Electricidad,INSP/SUP
2018,13588412,Reacondicionamiento aulas La Casona,PJE. LA PORTEÑA 54,0200607,Albañileria / Pintura,INSP/SUP
2018,13588501,RESTITUCION SERVICIO GAS CALDERA CASTRO,CASTRO 954,0200305,Gas,INSP/SUP
2018,13588502,REVOQUE Y PINTURA MUROS TERRAZA DON BOSC,DON BOSCO 4200,0200412,Cubiertas / Impermeabilizaciones,GER GOIM
2018,13588506,PINTURA EN HALL Y NUCLEOS VERTICALES,AVDA. DEL LIBERTADOR 238,0200024,Albañileria / Pintura,INSP/SUP
2018,13588507,const tabique divisorio con aisl lana vi,MALABIA 2148,0200470,Otros Servicios,INSP/SUP
